股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
3058        立德        4.8500      5.0300      4.8500      4.7700      5.2400      4.3000      4.9800      5           305         
3090        日電貿      36.8500     38.0000     36.8000     35.6500     39.2000     32.1000     38.0000     162         2005        
3229        晟鈦        9.7000      9.7000      9.1900      9.3000      10.2000     8.3700      9.2500      2           38          
3296        勝德        13.2000     13.6500     13.0000     13.0000     14.3000     11.7000     13.1000     3           150         
3308        聯德        4.0300      4.2400      4.0100      4.2600      4.6800      3.8400      -           -           42          
3321        同泰        5.8700      5.8700      5.5400      5.6400      6.2000      5.0800      5.6500      11          93          
3338        泰碩        87.5000     90.0000     83.7000     84.9000     93.3000     76.5000     84.0000     523         13708       
3376        新日興      103.5000    108.0000    103.0000    99.0000     108.5000    89.1000     103.0000    139         4902        
3432        台端        8.8800      9.1000      8.8800      8.6000      9.4600      7.7400      9.0400      3           55          
3501        維熹        39.7000     40.3500     39.7000     39.0500     42.9500     35.1500     39.9000     6           169         
3533        嘉澤        262.5000    274.5000    260.5000    253.0000    278.0000    228.0000    265.0000    49          2327        
3550        聯穎        9.7000      9.9400      9.7000      9.5400      10.4500     8.5900      9.8000      11          162         
3593        力銘        7.4800      7.9000      7.3000      7.2500      7.9700      6.5300      7.7800      1           90          
3605        宏致        18.8500     19.9000     18.8500     18.1000     19.9000     16.3000     19.6000     11          1342        
3607        谷崧        8.8900      9.1900      8.8000      8.4800      9.3200      7.6400      9.1200      11          159         
3645        達邁        28.0500     28.7500     28.0500     27.0000     29.7000     24.3000     28.5000     5           606         
3653        健策        148.0000    151.0000    147.5000    137.5000    151.0000    124.0000    151.0000    2           1914        
3679        新至陞      50.0000     51.5000     50.0000     48.5500     53.4000     43.7000     50.1000     4           165         
4545        銘鈺        22.6000     22.9000     21.7000     21.6000     23.7500     19.4500     22.0000     5           97          
4912        聯德控股-KY 64.9000     68.2000     64.1000     62.0000     68.2000     55.8000     68.2000     10          167         
4915        致伸        38.4000     39.7000     38.4000     36.5000     40.1500     32.8500     39.4000     112         3676        
4927        泰鼎-KY     53.6000     54.2000     51.1000     52.5000     57.7000     47.2500     51.4000     344         10805       
4943        康控-KY     90.8000     93.9000     89.5000     85.4000     93.9000     76.9000     92.4000     108         4155        
4958        臻鼎-KY     86.0000     88.2000     85.0000     81.1000     89.2000     73.0000     86.8000     371         9231        
4989        榮科        13.3500     13.9000     13.3500     12.9500     14.2000     11.7000     13.8000     2           232         
4999        鑫禾        28.2500     29.5000     28.2500     27.3500     30.0500     24.6500     29.5000     17          141         
5469        瀚宇博      31.1000     31.9000     30.8000     29.0000     31.9000     26.1000     31.6000     112         9622        
6108        競國        17.8000     18.9500     17.8000     17.2500     18.9500     15.5500     18.6000     10          705         
6115        鎰勝        39.0000     40.0000     39.0000     38.3000     42.1000     34.5000     -           -           154         
6133        金橋        6.2100      6.4600      6.2100      6.2500      6.8700      5.6300      6.3100      4           68          
6141        柏承        14.0500     14.3500     13.8000     13.6000     14.9500     12.2500     14.0000     91          1100        
6153        嘉聯益      22.9000     23.1500     22.6000     21.3000     23.4000     19.2000     22.8500     209         6277        
6155        鈞寶        18.0000     18.5000     17.8500     17.3000     19.0000     15.6000     18.2500     5           504         
6165        捷泰        17.0500     18.2500     17.0500     16.6000     18.2500     14.9500     18.2500     5           448         
6191        精成科      11.7000     11.7500     11.5000     10.9000     11.9500     9.8100      11.6500     139         3227        
6197        佳必琪      24.8000     25.7000     24.8000     24.6000     27.0500     22.1500     25.3000     21          1328        
6205        詮欣        18.5000     19.1500     18.5000     18.2000     20.0000     16.4000     -           -           34          
6213        聯茂        123.5000    129.5000    123.5000    118.0000    129.5000    106.5000    127.0000    196         9355        
6224        聚鼎        54.5000     54.9000     53.0000     52.7000     57.9000     47.4500     53.1000     8           434         
6251        定穎        12.9000     13.4500     12.9000     12.2500     13.4500     11.0500     13.4500     18          6822        
6269        台郡        94.8000     97.3000     93.7000     91.0000     100.0000    81.9000     94.3000     197         6926        
6282        康舒        17.9500     18.0000     17.6000     16.9000     18.5500     15.2500     17.7000     152         3167        
6412        群電        47.1000     47.9000     47.0000     45.0000     49.5000     40.5000     47.1000     31          1138        
6449        鈺邦        23.0000     23.2500     22.6000     21.5500     23.7000     19.4000     22.6500     2           248         
6672        騰輝電子-KY 74.9000     76.2000     74.2000     73.1000     80.4000     65.8000     75.4000     64          1123        
6715        嘉基        74.5000     77.8000     73.2000     71.9000     79.0000     64.8000     73.8000     6           254         
8039        台虹        41.5000     43.3000     41.4500     40.6000     44.6500     36.5500     42.1500     42          3610        
8046        南電        41.5000     43.6500     41.3000     39.7000     43.6500     35.7500     43.6500     16          11869       
8103        瀚荃        19.6000     20.1000     19.2500     19.4000     21.3000     17.5000     19.8000     7           181         
8213        志超        27.8500     29.2000     27.7000     27.3500     30.0500     24.6500     29.2000     132         5894        
8249        菱光        16.9500     17.0500     16.6000     16.2500     17.8500     14.6500     16.8000     26          239         
2347        聯強        35.2500     36.3000     35.0500     34.3500     37.7500     30.9500     35.9000     453         6179        
2414        精技        20.1500     20.4500     20.1500     19.6000     21.5500     17.6500     20.2500     8           378         
2430        燦坤        13.0500     13.4000     13.0500     12.8500     14.1000     11.6000     13.3500     11          115         
2459        敦吉        37.0000     37.3000     36.8000     36.3000     39.9000     32.7000     37.0000     1           180         
3010        華立        45.8000     48.0500     45.8000     44.6000     49.0500     40.1500     48.0000     39          517         
3028        增你強      17.0000     17.3000     16.8500     16.2500     17.8500     14.6500     17.1000     5           498         
3033        威健        12.4500     13.0500     12.3500     11.9000     13.0500     10.7500     12.8500     34          2044        
3036        文曄        33.9500     34.2500     33.8000     32.8500     36.1000     29.6000     34.2000     27          1389        
3048        益登        14.7500     14.9500     14.5000     14.2000     15.6000     12.8000     14.5500     41          2626        
3055        蔚華科      26.0000     26.6500     25.7000     25.5500     28.1000     23.0000     26.0000     2           169         
3209        全科        16.8500     17.1500     16.8500     16.5500     18.2000     14.9000     17.1000     32          578         
3312        弘憶股      11.5000     11.9500     11.5000     11.1500     12.2500     10.0500     11.8500     24          898         
3528        安馳        33.7000     34.9000     33.7000     33.7000     37.0500     30.3500     34.6000     1           75          
3702        大聯大      34.0500     35.2000     34.0000     33.5000     36.8500     30.1500     34.6500     376         4256        
3702A       大聯大甲特  47.5500     48.2000     46.7500     46.9000     51.5000     42.2500     46.8000     7           775         
5434        崇越        85.0000     86.4000     84.0000     82.2000     90.4000     74.0000     84.3000     63          1638        
6189        豐藝        29.0000     29.2000     28.7500     28.1500     30.9500     25.3500     29.0500     2           665         
6281        全國電      63.0000     63.9000     63.0000     62.4000     68.6000     56.2000     63.7000     1           76          
8070        長華        140.0000    141.5000    138.0000    131.0000    144.0000    118.0000    140.0000    6           326         
8072        陞泰        20.2000     20.3500     20.0000     20.0500     22.0500     18.0500     20.0500     3           138         
8112        至上        29.4000     29.5000     28.9500     28.4000     31.2000     25.6000     29.0000     160         4974        
2427        三商電      9.2100      9.3500      9.1900      9.1500      10.0500     8.2400      9.3000      4           146         
2453        凌群        13.1500     13.6000     13.1500     13.0000     14.3000     11.7000     13.5000     36          1353        
2468        華經        12.8500     12.8500     12.1000     12.4500     13.6500     11.2500     12.3000     11          140         
2471        資通        17.8000     18.1000     17.6000     17.4000     19.1000     15.7000     17.6000     14          520         
2480        敦陽科      53.7000     54.5000     52.4000     52.1000     57.3000     46.9000     52.5000     29          1919        
3029        零壹        28.2500     28.8000     27.9500     27.6000     30.3500     24.8500     28.0000     53          1591        
3130        一零四      142.0000    142.0000    133.0000    132.0000    145.0000    119.0000    -           -           36          
4994        傳奇        43.7000     45.8000     43.7000     41.6500     45.8000     37.5000     45.2000     18          288         
5203        訊連        95.3000     99.5000     95.3000     90.5000     99.5000     81.5000     99.5000     27          1259        
6112        聚碩        32.7500     32.9000     32.3500     31.8000     34.9500     28.6500     32.4500     7           895         
6183        關貿        37.5500     38.2500     37.5500     37.2500     40.9500     33.5500     37.6500     2           147         
6214        精誠        73.5000     73.9000     72.0000     71.8000     78.9000     64.7000     72.7000     36          1077        
2312        金寶        9.6000      9.8800      9.4500      9.1600      10.0500     8.2500      9.5000      196         4051        
2317        鴻海        71.2000     72.6000     71.1000     69.4000     76.3000     62.5000     71.4000     3041        53309       
2354        鴻準        50.0000     50.6000     49.7500     48.7500     53.6000     43.9000     49.9500     311         3651        
2359        所羅門      15.9500     16.3000     15.9000     15.6500     17.2000     14.1000     15.9500     16          818         
2360        致茂        105.0000    111.5000    105.0000    101.5000    111.5000    91.4000     111.5000    2           1681        
2373        震旦行      84.2000     85.0000     83.3000     83.2000     91.5000     74.9000     84.7000     8           36          
2390        云辰        6.8800      6.9400      6.8000      6.6300      7.2900      5.9700      6.9300      102         1601        
2404        漢唐        156.0000    159.5000    156.0000    145.0000    159.5000    130.5000    159.5000    6           1509        
2423        固緯        20.8000     21.3000     20.8000     20.4500     22.4500     18.4500     21.2000     14          362         
2433        互盛電      47.2000     48.0000     47.0500     45.8000     50.3000     41.2500     47.4000     1           160         
2461        光群雷      12.8000     13.2000     12.7500     12.5500     13.8000     11.3000     12.7500     33          1087        
2464        盟立        29.4000     29.7500     29.2000     28.2500     31.0500     25.4500     29.3500     8           867         
2474        可成        197.5000    201.5000    194.0000    191.5000    210.5000    172.5000    195.0000    512         7281        
2477        美隆電      19.0000     19.4000     18.5500     18.0000     19.8000     16.2000     19.1500     1           248         
2482        連宇        9.4500      9.7000      9.4200      9.2900      10.2000     8.3700      9.7000      20          232         
2488        漢平        25.3000     25.8000     25.3000     24.8000     27.2500     22.3500     25.5500     4           336         
2495        普安        10.5500     11.0500     10.5500     10.4000     11.4000     9.3600      11.0000     24          782         
3018        同開        15.5000     15.9500     15.3000     15.0000     16.5000     13.5000     15.6000     5           461         
3030        德律        44.4000     45.0000     44.3000     43.2000     47.5000     38.9000     44.5000     12          1109        
3043        科風        1.2500      1.2500      1.2500      1.2500      1.3700      1.1300      1.2500      10          111         
3305        昇貿        18.9000     18.9000     18.0000     18.0500     19.8500     16.2500     18.3500     4           151         
3450        聯鈞        60.2000     61.8000     58.3000     58.1000     63.9000     52.3000     58.8000     199         5337        
3518        柏騰        19.8000     20.4000     18.7000     18.8500     20.7000     17.0000     18.7000     31          1329        
3617        碩天        77.8000     79.1000     76.0000     75.4000     82.9000     67.9000     76.0000     41          886         
3665        貿聯-KY     141.5000    147.5000    140.5000    134.5000    147.5000    121.5000    147.5000    101         4356        
5225        東科-KY     22.2000     23.2000     22.1000     21.1000     23.2000     19.0000     22.8000     26          508         
6139        亞翔        21.5000     22.1000     21.3000     20.7000     22.7500     18.6500     21.3000     27          765         
6192        巨路        54.9000     57.4000     54.7000     53.5000     58.8000     48.1500     56.3000     6           339         
6196        帆宣        55.8000     58.4000     55.8000     53.1000     58.4000     47.8000     56.8000     46          2633        
6201        亞弘電      31.0000     31.5000     31.0000     30.4500     33.4500     27.4500     -           -           37          
6215        和椿        10.6500     11.0000     10.6500     10.4000     11.4000     9.3600      10.8000     4           184         
6283        淳安        13.3000     13.6000     13.3000     12.4000     13.6000     11.2000     13.6000     1           164         
6409        旭隼        623.0000    659.0000    623.0000    610.0000    671.0000    549.0000    648.0000    6           182         
6558        興能高      29.0000     30.1000     29.0000     27.4000     30.1000     24.7000     30.1000     8           1007        
6698        旭暉應材    41.5000     43.2500     41.5000     39.4000     43.3000     35.5000     42.9000     3           236         
8021        尖點        16.9000     17.2000     16.7000     16.4500     18.0500     14.8500     16.8000     18          794         
8201        無敵        7.1200      7.1200      6.7700      6.5700      7.2200      5.9200      6.9200      5           93          
1598        岱宇        33.0000     33.1500     32.0500     32.6500     35.9000     29.4000     32.5500     38          396         
1701        中化        18.1000     18.1500     17.8500     17.7000     19.4500     15.9500     17.8500     61          1658        
1707        葡萄王      193.0000    195.5000    187.5000    187.5000    206.0000    169.0000    190.0000    56          1443        
1720        生達        30.9000     31.1000     30.5500     30.5000     33.5500     27.4500     30.8000     15          350         
1731        美吾華      11.8500     12.0000     11.8000     11.6000     12.7500     10.4500     11.8000     60          565         
1733        五鼎        20.2000     20.5000     19.8500     19.5000     21.4500     17.5500     20.2000     5           722         
1734        杏輝        16.1000     16.5500     16.1000     15.6000     17.1500     14.0500     16.2000     12          536         
1736        喬山        46.0000     47.6500     45.4000     43.3500     47.6500     39.0500     47.6500     2           1797        
1760        寶齡富錦    58.8000     60.1000     57.6000     58.0000     63.8000     52.2000     58.2000     21          649         
1762        中化生      29.5000     29.7000     28.9000     28.7000     31.5500     25.8500     29.0500     23          924         
1783        和康生      13.7000     14.7500     13.7000     13.4500     14.7500     12.1500     14.7500     1           269         
1786        科妍        45.8000     47.5000     45.4500     44.5000     48.9500     40.0500     46.0000     14          253         
1789        神隆        24.2000     24.5000     23.8500     23.7000     26.0500     21.3500     24.2000     154         2393        
1795        美時        50.7000     52.9000     50.7000     48.1000     52.9000     43.3000     52.9000     23          1423        
3164        景岳        17.2500     18.0000     17.0000     16.7000     18.3500     15.0500     17.8000     16          220         
3705        永信        41.9000     42.1000     40.1000     41.5500     45.7000     37.4000     41.0500     15          942         
4104        佳醫        50.5000     50.5000     49.8000     49.4000     54.3000     44.5000     49.8500     2           312         
4106        雃博        19.2500     20.5500     19.0000     18.7500     20.6000     16.9000     20.4500     35          737         
4108        懷特        11.4000     11.6000     11.2000     10.8000     11.8500     9.7200      11.4000     6           390         
4119        旭富        109.0000    114.5000    108.0000    108.0000    118.5000    97.2000     113.0000    203         5048        
4133        亞諾法      33.0500     33.7000     32.1500     32.9500     36.2000     29.7000     32.6000     49          2127        
4137        麗豐-KY     170.0000    171.0000    166.0000    161.5000    177.5000    145.5000    167.5000    22          639         
4141        龍燈-KY     10.1500     10.6500     10.1500     10.0000     11.0000     9.0000      10.6000     4           194         
4142        國光生      26.1000     26.4000     25.4500     25.4000     27.9000     22.9000     25.4500     698         12164       
4144        康聯-KY     16.9000     17.3500     16.8000     16.5000     18.1500     14.8500     17.1500     16          223         
4148        全宇生技-KY 22.4000     24.1500     22.4000     22.2500     24.4500     20.0500     23.2500     5           171         
4155        訊映        26.0000     26.1000     25.3000     25.2000     27.7000     22.7000     25.4500     4           456         
4164        承業醫      30.6500     31.3500     30.3500     29.9000     32.8500     26.9500     30.4500     7           494         
4190        佐登-KY     70.6000     70.6000     68.3000     65.8000     72.3000     59.3000     69.0000     11          364         
4737        華廣        58.0000     59.5000     58.0000     56.0000     61.6000     50.4000     59.0000     3           127         
4746        台耀        32.3000     32.3500     30.2000     30.9500     34.0000     27.9000     31.6000     193         8242        
6452        康友-KY     146.0000    148.5000    142.0000    139.0000    152.5000    125.5000    144.5000    47          1534        
6491        晶碩        95.5000     95.6000     89.7000     89.1000     98.0000     80.2000     89.7000     11          382         
6541        泰福-KY     29.2000     30.7000     28.9500     27.9500     30.7000     25.2000     30.7000     1           596         
6666        羅麗芬-KY   103.0000    104.0000    102.0000    99.0000     108.5000    89.1000     102.0000    2           82          
