股票代號    公司簡稱    開盤        最高        最低        昨收        漲停價      跌停價      當盤成交價  當盤成交量  累積成交量  
3058        立德        4.8000      4.8900      4.7100      4.8300      5.3100      4.3500      4.7700      15          266         
3090        日電貿      35.5000     36.4000     35.1000     34.0000     37.4000     30.6000     35.6500     126         1634        
3229        晟鈦        8.8000      9.4500      8.8000      9.0000      9.9000      8.1000      9.3000      3           14          
3296        勝德        12.6000     13.0000     12.6000     12.6000     13.8500     11.3500     13.0000     20          44          
3308        聯德        4.1800      4.2600      4.1400      3.9300      4.3200      3.5400      -           -           14          
3321        同泰        5.8500      5.9500      5.5600      5.8900      6.4700      5.3100      5.6400      15          443         
3338        泰碩        83.6000     86.5000     83.1000     80.0000     88.0000     72.0000     84.9000     531         12219       
3376        新日興      98.5000     102.5000    97.5000     94.0000     103.0000    84.6000     99.0000     96          3485        
3432        台端        8.2500      8.6300      8.2500      8.3900      9.2200      7.5600      8.6000      1           52          
3501        維熹        38.4000     39.5500     38.4000     38.0000     41.8000     34.2000     39.0500     1           137         
3533        嘉澤        247.5000    258.5000    245.0000    235.0000    258.5000    211.5000    253.0000    54          1793        
3550        聯穎        9.4000      9.6000      9.4000      9.3800      10.3000     8.4500      9.5400      5           103         
3593        力銘        7.0100      7.5000      7.0100      7.5000      8.2500      6.7500      -           -           65          
3605        宏致        17.7500     18.4000     17.7500     17.2000     18.9000     15.5000     18.1000     15          399         
3607        谷崧        8.2100      8.8700      8.2100      8.1200      8.9300      7.3100      8.4800      13          153         
3645        達邁        26.9000     27.6000     26.6000     26.4500     29.0500     23.8500     27.0000     10          534         
3653        健策        135.0000    137.5000    132.5000    125.0000    137.5000    112.5000    137.5000    7           2730        
3679        新至陞      46.6000     48.9000     46.6000     45.5500     50.1000     41.0000     48.5500     5           130         
4545        銘鈺        22.0500     22.0500     21.3000     21.0500     23.1500     18.9500     21.6000     3           117         
4912        聯德控股-KY 60.5000     63.6000     60.5000     60.2000     66.2000     54.2000     62.0000     2           74          
4915        致伸        36.3500     37.4500     36.3500     35.1000     38.6000     31.6000     36.5000     157         2560        
4927        泰鼎-KY     53.2000     53.4000     51.7000     51.0000     56.1000     45.9000     52.5000     435         7902        
4943        康控-KY     85.0000     87.1000     83.6000     80.8000     88.8000     72.8000     85.4000     99          2236        
4958        臻鼎-KY     78.9000     82.6000     78.0000     75.5000     83.0000     68.0000     81.1000     466         7381        
4989        榮科        12.5000     13.1500     12.5000     12.4500     13.6500     11.2500     12.9500     6           175         
4999        鑫禾        26.7000     28.3000     26.7000     26.2000     28.8000     23.6000     27.3500     2           91          
5469        瀚宇博      27.5000     29.0000     27.5000     26.4000     29.0000     23.8000     29.0000     28          7041        
6108        競國        16.7500     17.5500     16.7500     16.4000     18.0000     14.8000     17.2500     7           237         
6115        鎰勝        39.0000     39.1500     38.3000     38.4000     42.2000     34.6000     38.3000     1           128         
6133        金橋        6.1500      6.2500      5.9500      6.1200      6.7300      5.5100      6.2500      5           69          
6141        柏承        12.9500     13.6000     12.8000     12.4000     13.6000     11.2000     13.6000     106         1027        
6153        嘉聯益      20.4000     21.4000     20.4000     19.7000     21.6500     17.7500     21.3000     194         5137        
6155        鈞寶        17.0000     17.7500     17.0000     16.6500     18.3000     15.0000     17.3000     12          446         
6165        捷泰        15.4000     16.8000     15.4000     15.3000     16.8000     13.8000     16.6000     2           207         
6191        精成科      10.8000     11.1000     10.7000     10.3500     11.3500     9.3200      10.9000     66          2441        
6197        佳必琪      23.6500     24.9500     23.6500     23.3000     25.6000     21.0000     24.6000     14          852         
6205        詮欣        18.0000     18.4500     18.0000     17.8000     19.5500     16.0500     18.2000     1           23          
6213        聯茂        120.0000    123.0000    116.0000    115.5000    127.0000    104.0000    118.0000    346         8277        
6224        聚鼎        52.2000     53.4000     51.7000     50.7000     55.7000     45.6500     52.7000     7           202         
6251        定穎        12.2000     12.4500     12.1000     11.7500     12.9000     10.6000     12.2500     31          3114        
6269        台郡        89.6000     91.7000     88.7000     83.7000     92.0000     75.4000     91.0000     163         5491        
6282        康舒        16.5500     17.1500     16.5000     16.1000     17.7000     14.5000     16.9000     104         2535        
6412        群電        43.2500     45.2000     43.2500     42.4500     46.6500     38.2500     45.0000     30          1358        
6449        鈺邦        20.8000     21.7000     20.8000     20.1000     22.1000     18.1000     21.5500     10          190         
6672        騰輝電子-KY 71.7000     73.4000     71.4000     69.5000     76.4000     62.6000     73.1000     12          614         
6715        嘉基        69.1000     72.9000     68.4000     67.0000     73.7000     60.3000     71.9000     3           184         
8039        台虹        39.3000     40.9500     39.3000     37.7000     41.4500     33.9500     40.6000     54          2090        
8046        南電        39.8000     40.8000     39.3000     38.7000     42.5500     34.8500     39.7000     542         14881       
8103        瀚荃        18.6500     19.6500     18.6000     18.4000     20.2000     16.6000     19.4000     4           89          
8213        志超        27.8000     27.9000     26.8500     26.5500     29.2000     23.9000     27.3500     84          3673        
8249        菱光        15.9000     16.3500     15.9000     15.6000     17.1500     14.0500     16.2500     4           285         
2347        聯強        34.0500     35.0000     34.0000     32.7500     36.0000     29.5000     34.3500     617         7944        
2414        精技        19.6500     20.0000     19.0500     19.2500     21.1500     17.3500     19.6000     2           308         
2430        燦坤        12.5000     12.8500     12.5000     12.2500     13.4500     11.0500     12.8500     2           82          
2459        敦吉        36.7500     37.0000     36.2500     36.3500     39.9500     32.7500     36.3000     7           242         
3010        華立        44.1000     45.0000     44.1000     43.0000     47.3000     38.7000     44.6000     7           330         
3028        增你強      16.1500     16.3500     16.1000     16.0000     17.6000     14.4000     16.2500     12          405         
3033        威健        12.3000     12.3000     11.5500     11.6000     12.7500     10.4500     11.9000     22          1255        
3036        文曄        32.9000     33.3500     32.8000     32.1000     35.3000     28.9000     32.8500     115         1316        
3048        益登        13.7500     14.2000     13.7500     13.5000     14.8500     12.1500     14.2000     36          1330        
3055        蔚華科      25.0000     26.3000     25.0000     24.5000     26.9500     22.0500     25.5500     10          91          
3209        全科        16.2000     16.9500     16.2000     16.0000     17.6000     14.4000     16.5500     2           547         
3312        弘憶股      10.8000     11.2000     10.8000     10.5500     11.6000     9.5000      11.1500     25          705         
3528        安馳        33.4000     34.5000     33.4000     33.0000     36.3000     29.7000     33.7000     2           55          
3702        大聯大      31.8000     33.9500     31.8000     31.6500     34.8000     28.5000     33.5000     624         5092        
3702A       大聯大甲特  46.2000     47.1000     45.8500     45.7000     50.2000     41.1500     46.9000     9           389         
5434        崇越        80.3000     83.0000     80.3000     78.0000     85.8000     70.2000     82.2000     38          1602        
6189        豐藝        27.9500     28.5000     27.9500     27.4500     30.1500     24.7500     28.1500     3           396         
6281        全國電      61.2000     62.7000     61.2000     61.2000     67.3000     55.1000     62.4000     20          120         
8070        長華        128.0000    132.0000    128.0000    125.0000    137.5000    112.5000    131.0000    2           144         
8072        陞泰        20.0500     20.1500     20.0500     20.0000     22.0000     18.0000     20.0500     3           45          
8112        至上        28.2000     28.8500     28.2000     27.5500     30.3000     24.8000     28.4000     227         4347        
2427        三商電      9.3300      9.4900      9.0300      9.0200      9.9200      8.1200      9.1500      14          155         
2453        凌群        12.6500     13.0500     12.6500     11.9000     13.0500     10.7500     13.0000     31          983         
2468        華經        12.4000     12.8000     12.1500     11.7000     12.8500     10.5500     12.4500     19          483         
2471        資通        17.2000     17.5000     17.0000     16.8000     18.4500     15.1500     17.4000     4           280         
2480        敦陽科      50.8000     52.3000     50.8000     50.0000     55.0000     45.0000     52.1000     26          1320        
3029        零壹        27.9500     28.2000     27.6000     27.1500     29.8500     24.4500     27.6000     97          1349        
3130        一零四      127.5000    132.0000    127.5000    127.0000    139.5000    114.5000    132.0000    1           9           
4994        傳奇        40.9000     41.8000     40.7000     39.5500     43.5000     35.6000     41.6500     7           135         
5203        訊連        88.0000     92.0000     87.5000     84.6000     93.0000     76.2000     90.5000     15          855         
6112        聚碩        31.1000     32.0000     31.1000     30.6500     33.7000     27.6000     31.8000     17          597         
6183        關貿        36.8000     37.6000     36.7000     36.6000     40.2500     32.9500     37.2500     1           101         
6214        精誠        72.1000     73.4000     71.5000     71.0000     78.1000     63.9000     71.8000     26          1092        
2312        金寶        9.0200      9.3600      9.0100      8.7800      9.6500      7.9100      9.1600      209         2729        
2317        鴻海        70.6000     70.7000     69.1000     67.5000     74.2000     60.8000     69.4000     5560        41452       
2354        鴻準        47.4000     49.9500     47.4000     46.9500     51.6000     42.3000     48.7500     761         3693        
2359        所羅門      15.2500     15.7500     15.2500     15.1000     16.6000     13.6000     15.6500     16          435         
2360        致茂        98.9000     103.5000    98.4000     95.0000     104.5000    85.5000     101.5000    119         2050        
2373        震旦行      82.0000     83.4000     82.0000     81.5000     89.6000     73.4000     83.2000     6           38          
2390        云辰        6.6300      6.9000      6.6000      6.6200      7.2800      5.9600      6.6300      96          1658        
2404        漢唐        141.5000    147.0000    141.5000    138.5000    152.0000    125.0000    145.0000    72          2066        
2423        固緯        20.1500     20.7000     20.1500     19.9000     21.8500     17.9500     20.4500     4           284         
2433        互盛電      44.4500     46.4000     44.4500     44.4500     48.8500     40.0500     45.8000     5           174         
2461        光群雷      12.3500     12.7000     12.3500     12.2000     13.4000     11.0000     12.5500     8           722         
2464        盟立        27.2500     28.3000     27.2500     27.0000     29.7000     24.3000     28.2500     23          486         
2474        可成        192.0000    194.0000    187.5000    182.0000    200.0000    164.0000    191.5000    441         6542        
2477        美隆電      16.5000     18.1500     16.5000     16.5000     18.1500     14.8500     18.0000     18          290         
2482        連宇        9.5000      9.5400      9.2600      9.2300      10.1500     8.3100      9.2900      29          94          
2488        漢平        24.3000     25.0500     24.3000     24.0500     26.4500     21.6500     24.8000     14          217         
2495        普安        10.1500     10.5000     10.1500     10.1500     11.1500     9.1400      -           -           354         
3018        同開        14.4500     15.1500     14.4500     14.2000     15.6000     12.8000     15.0000     23          300         
3030        德律        43.7500     43.7500     42.9000     41.9000     46.0500     37.7500     43.2000     7           890         
3043        科風        1.1100      1.2500      1.1100      1.2000      1.3200      1.0800      1.2500      14          85          
3305        昇貿        17.2000     18.2500     17.1000     16.6000     18.2500     14.9500     18.0500     4           241         
3450        聯鈞        58.0000     59.8000     57.5000     54.9000     60.3000     49.4500     58.1000     117         4120        
3518        柏騰        17.6500     18.8500     17.6500     17.1500     18.8500     15.4500     18.8500     8           870         
3617        碩天        71.9000     75.5000     71.9000     69.5000     76.4000     62.6000     75.4000     6           414         
3665        貿聯-KY     133.0000    137.0000    132.0000    128.5000    141.0000    116.0000    134.5000    153         3798        
5225        東科-KY     20.7000     21.6000     20.4500     19.9000     21.8500     17.9500     21.1000     8           369         
6139        亞翔        20.3000     21.1000     20.2000     19.8500     21.8000     17.9000     20.7000     18          552         
6192        巨路        52.2000     54.1000     52.2000     51.5000     56.6000     46.3500     53.5000     6           185         
6196        帆宣        50.5000     53.1000     50.5000     48.3000     53.1000     43.5000     53.1000     40          1855        
6201        亞弘電      29.8000     30.4500     29.8000     29.7000     32.6500     26.7500     -           -           84          
6215        和椿        10.1000     10.6000     10.1000     9.9200      10.9000     8.9300      10.4000     3           156         
6283        淳安        12.4500     12.7000     12.1500     11.9000     13.0500     10.7500     12.4000     8           110         
6409        旭隼        599.0000    619.0000    580.0000    590.0000    649.0000    531.0000    610.0000    14          332         
6558        興能高      26.6000     27.8000     26.6000     25.8500     28.4000     23.3000     27.4000     27          547         
6698        旭暉應材    36.6500     40.0000     36.6500     36.9500     40.6000     33.3000     39.4000     13          189         
8021        尖點        16.3000     16.8000     16.2000     15.8500     17.4000     14.3000     16.4500     18          735         
8201        無敵        6.4700      6.6500      6.4700      6.4600      7.1000      5.8200      6.5700      11          62          
1598        岱宇        32.8500     33.2000     32.5500     32.8000     36.0500     29.5500     32.6500     26          555         
1701        中化        18.6000     18.6500     17.6500     17.9500     19.7000     16.2000     17.7000     166         5143        
1707        葡萄王      183.0000    189.5000    183.0000    181.0000    199.0000    163.0000    187.5000    31          888         
1720        生達        30.6000     30.7500     30.2500     30.5000     33.5500     27.4500     30.5000     15          410         
1731        美吾華      11.6000     11.7000     11.5500     11.4000     12.5000     10.3000     11.6000     10          379         
1733        五鼎        18.9000     19.7000     18.9000     18.8000     20.6500     16.9500     19.5000     21          274         
1734        杏輝        15.3500     15.8500     15.3500     15.2000     16.7000     13.7000     15.6000     10          672         
1736        喬山        42.4000     43.8000     42.4000     42.0500     46.2500     37.8500     43.3500     49          1859        
1760        寶齡富錦    56.6000     59.0000     56.6000     56.1000     61.7000     50.5000     58.0000     18          592         
1762        中化生      29.5000     29.5000     28.4000     28.8500     31.7000     26.0000     28.7000     76          1569        
1783        和康生      13.2500     13.6500     13.2500     13.1000     14.4000     11.8000     13.4500     4           168         
1786        科妍        42.2500     44.5000     42.2500     42.0500     46.2500     37.8500     44.5000     16          171         
1789        神隆        23.8500     24.4500     23.5500     23.2000     25.5000     20.9000     23.7000     116         2053        
1795        美時        45.6000     48.4500     45.6000     44.5500     49.0000     40.1000     48.1000     72          2160        
3164        景岳        16.9000     17.1500     16.7000     16.6000     18.2500     14.9500     16.7000     3           225         
3705        永信        43.7000     43.9000     41.2500     42.7500     47.0000     38.5000     41.5500     59          1933        
4104        佳醫        48.8500     49.8000     48.8500     48.5000     53.3000     43.6500     49.4000     2           202         
4106        雃博        18.7000     19.3000     18.0500     18.7000     20.5500     16.8500     18.7500     34          636         
4108        懷特        10.8000     11.1000     10.6000     10.5000     11.5500     9.4500      10.8000     11          375         
4119        旭富        111.0000    111.0000    105.5000    101.0000    111.0000    90.9000     108.0000    136         6073        
4133        亞諾法      33.5000     34.5000     32.9000     32.9500     36.2000     29.7000     32.9500     90          1639        
4137        麗豐-KY     159.0000    164.5000    157.0000    153.5000    168.5000    138.5000    161.5000    14          509         
4141        龍燈-KY     9.7300      10.4500     9.7200      9.7200      10.6500     8.7500      10.0000     21          387         
4142        國光生      25.8000     25.8500     25.0000     24.5500     27.0000     22.1000     25.4000     302         11939       
4144        康聯-KY     17.0000     17.3000     16.5000     16.5000     18.1500     14.8500     16.5000     23          284         
4148        全宇生技-KY 20.3000     22.3000     20.3000     20.3000     22.3000     18.3000     22.2500     5           140         
4155        訊映        25.1000     26.9000     25.1000     24.8000     27.2500     22.3500     25.2000     24          671         
4164        承業醫      29.7000     30.7500     29.6000     29.0500     31.9500     26.1500     29.9000     7           464         
4190        佐登-KY     62.7000     66.0000     62.7000     60.7000     66.7000     54.7000     65.8000     23          305         
4737        華廣        55.0000     56.5000     55.0000     53.6000     58.9000     48.2500     56.0000     1           70          
4746        台耀        32.8000     33.4500     29.7500     32.0500     35.2500     28.8500     30.9500     181         6491        
6452        康友-KY     137.0000    141.0000    133.0000    129.5000    142.0000    117.0000    139.0000    41          1030        
6491        晶碩        85.1000     91.0000     85.1000     84.3000     92.7000     75.9000     89.1000     2           361         
6541        泰福-KY     27.0500     28.2500     27.0500     26.5000     29.1500     23.8500     27.9500     12          309         
6666        羅麗芬-KY   99.0000     102.0000    99.0000     98.0000     107.5000    88.2000     99.0000     2           81          
